"","Entity","Code","Year","waste_t","Coastal population","population"
"2607","British Virgin Islands","VGB",2011,NA,NA,23478
"2608","British Virgin Islands","VGB",2012,NA,NA,23705
"2609","British Virgin Islands","VGB",2013,NA,NA,23928
"2610","Brunei","BRN",1800,NA,NA,2128
"2611","Brunei","BRN",1820,NA,NA,2128
"2612","Brunei","BRN",1870,NA,NA,5931
"2613","Brunei","BRN",1911,NA,NA,22000
"2614","Brunei","BRN",1921,NA,NA,26000
"2615","Brunei","BRN",1931,NA,NA,30000
"2616","Brunei","BRN",1947,NA,NA,41000
"2617","Brunei","BRN",1950,NA,NA,48001
"2618","Brunei","BRN",1951,NA,NA,51070
"2619","Brunei","BRN",1952,NA,NA,54083
"2620","Brunei","BRN",1953,NA,NA,57085
"2621","Brunei","BRN",1954,NA,NA,60113
"2622","Brunei","BRN",1955,NA,NA,63194
"2623","Brunei","BRN",1956,NA,NA,66348
"2624","Brunei","BRN",1957,NA,NA,69587
"2625","Brunei","BRN",1958,NA,NA,72916
"2626","Brunei","BRN",1959,NA,NA,76335
"2627","Brunei","BRN",1960,NA,NA,79846
"2628","Brunei","BRN",1961,NA,NA,83458
"2629","Brunei","BRN",1962,NA,NA,87192
"2630","Brunei","BRN",1963,NA,NA,91088
"2631","Brunei","BRN",1964,NA,NA,95191
"2632","Brunei","BRN",1965,NA,NA,99536
"2633","Brunei","BRN",1966,NA,NA,104130
"2634","Brunei","BRN",1967,NA,NA,108968
"2635","Brunei","BRN",1968,NA,NA,114068
"2636","Brunei","BRN",1969,NA,NA,119440
"2637","Brunei","BRN",1970,NA,NA,125088
"2638","Brunei","BRN",1971,NA,NA,131010
"2639","Brunei","BRN",1972,NA,NA,137181
"2640","Brunei","BRN",1973,NA,NA,143548
"2641","Brunei","BRN",1974,NA,NA,150039
"2642","Brunei","BRN",1975,NA,NA,156595
"2643","Brunei","BRN",1976,NA,NA,163208
"2644","Brunei","BRN",1977,NA,NA,169865
"2645","Brunei","BRN",1978,NA,NA,176488
"2646","Brunei","BRN",1979,NA,NA,182986
"2647","Brunei","BRN",1980,NA,NA,189300
"2648","Brunei","BRN",1981,NA,NA,195394
"2649","Brunei","BRN",1982,NA,NA,201301
"2650","Brunei","BRN",1983,NA,NA,207122
"2651","Brunei","BRN",1984,NA,NA,213002
"2652","Brunei","BRN",1985,NA,NA,219050
"2653","Brunei","BRN",1986,NA,NA,225288
"2654","Brunei","BRN",1987,NA,NA,231700
"2655","Brunei","BRN",1988,NA,NA,238305
"2656","Brunei","BRN",1989,NA,NA,245112
"2657","Brunei","BRN",1990,NA,NA,252125
"2658","Brunei","BRN",1991,NA,NA,259357
"2659","Brunei","BRN",1992,NA,NA,266794
"2660","Brunei","BRN",1993,NA,NA,274371
"2661","Brunei","BRN",1994,NA,NA,282000
"2662","Brunei","BRN",1995,NA,NA,289614
"2663","Brunei","BRN",1996,NA,NA,297188
"2664","Brunei","BRN",1997,NA,NA,304726
"2665","Brunei","BRN",1998,NA,NA,312216
"2666","Brunei","BRN",1999,NA,NA,319654
"2667","Brunei","BRN",2000,NA,NA,327036
"2668","Brunei","BRN",2001,NA,NA,334348
"2669","Brunei","BRN",2002,NA,NA,341585
"2670","Brunei","BRN",2003,NA,NA,348771
"2671","Brunei","BRN",2004,NA,NA,355943
"2672","Brunei","BRN",2005,NA,NA,363123
"2673","Brunei","BRN",2006,NA,NA,370317
"2674","Brunei","BRN",2007,NA,NA,377513
"2675","Brunei","BRN",2008,NA,NA,384695
"2676","Brunei","BRN",2009,NA,NA,391837
"2677","Brunei","BRN",2010,93,359871,398920
"2678","Brunei","BRN",2011,NA,NA,405938
"2679","Brunei","BRN",2012,NA,NA,412892
"2680","Brunei","BRN",2013,NA,NA,419772
"2681","Bulgaria","BGR",1700,NA,NA,1250000
"2682","Bulgaria","BGR",1800,NA,NA,1992320
"2683","Bulgaria","BGR",1820,NA,NA,2187000
"2684","Bulgaria","BGR",1850,NA,NA,2500000
"2685","Bulgaria","BGR",1870,NA,NA,2586000
"2686","Bulgaria","BGR",1890,NA,NA,3445000
"2687","Bulgaria","BGR",1900,NA,NA,4e+06
"2688","Bulgaria","BGR",1910,NA,NA,4520000
"2689","Bulgaria","BGR",1913,NA,NA,4720000
"2690","Bulgaria","BGR",1920,NA,NA,5072000
"2691","Bulgaria","BGR",1921,NA,NA,5148000
"2692","Bulgaria","BGR",1922,NA,NA,5255000
"2693","Bulgaria","BGR",1923,NA,NA,5365000
"2694","Bulgaria","BGR",1924,NA,NA,5476000
"2695","Bulgaria","BGR",1925,NA,NA,5590000
"2696","Bulgaria","BGR",1926,NA,NA,5705000
"2697","Bulgaria","BGR",1927,NA,NA,5798000
"2698","Bulgaria","BGR",1928,NA,NA,5873000
"2699","Bulgaria","BGR",1929,NA,NA,5950000
"2700","Bulgaria","BGR",1930,NA,NA,6027000
"2701","Bulgaria","BGR",1931,NA,NA,6106000
"2702","Bulgaria","BGR",1932,NA,NA,6186000
"2703","Bulgaria","BGR",1933,NA,NA,6267000
"2704","Bulgaria","BGR",1934,NA,NA,6349000
"2705","Bulgaria","BGR",1935,NA,NA,6415000
"2706","Bulgaria","BGR",1936,NA,NA,6469000
"2707","Bulgaria","BGR",1937,NA,NA,6514000
"2708","Bulgaria","BGR",1938,NA,NA,6564000
"2709","Bulgaria","BGR",1939,NA,NA,6614000
"2710","Bulgaria","BGR",1940,NA,NA,6666000
"2711","Bulgaria","BGR",1941,NA,NA,6715000
"2712","Bulgaria","BGR",1942,NA,NA,6771000
"2713","Bulgaria","BGR",1943,NA,NA,6828000
"2714","Bulgaria","BGR",1944,NA,NA,6885000
"2715","Bulgaria","BGR",1945,NA,NA,6942000
"2716","Bulgaria","BGR",1946,NA,NA,7e+06
"2717","Bulgaria","BGR",1947,NA,NA,7064000
"2718","Bulgaria","BGR",1948,NA,NA,7130000
"2719","Bulgaria","BGR",1949,NA,NA,7195000
"2720","Bulgaria","BGR",1950,NA,NA,7250999
"2721","Bulgaria","BGR",1951,NA,NA,7282560
"2722","Bulgaria","BGR",1952,NA,NA,7324411
"2723","Bulgaria","BGR",1953,NA,NA,7375320
"2724","Bulgaria","BGR",1954,NA,NA,7433978
"2725","Bulgaria","BGR",1955,NA,NA,7499009
"2726","Bulgaria","BGR",1956,NA,NA,7568951
"2727","Bulgaria","BGR",1957,NA,NA,7642268
"2728","Bulgaria","BGR",1958,NA,NA,7717389
"2729","Bulgaria","BGR",1959,NA,NA,7792759
"2730","Bulgaria","BGR",1960,NA,NA,7867008
"2731","Bulgaria","BGR",1961,NA,NA,7939132
"2732","Bulgaria","BGR",1962,NA,NA,8008652
"2733","Bulgaria","BGR",1963,NA,NA,8075674
"2734","Bulgaria","BGR",1964,NA,NA,8140705
"2735","Bulgaria","BGR",1965,NA,NA,8204095
"2736","Bulgaria","BGR",1966,NA,NA,8265527
"2737","Bulgaria","BGR",1967,NA,NA,8324589
"2738","Bulgaria","BGR",1968,NA,NA,8381450
"2739","Bulgaria","BGR",1969,NA,NA,8436396
"2740","Bulgaria","BGR",1970,NA,NA,8489572
"2741","Bulgaria","BGR",1971,NA,NA,8541136
"2742","Bulgaria","BGR",1972,NA,NA,8590839
"2743","Bulgaria","BGR",1973,NA,NA,8637941
"2744","Bulgaria","BGR",1974,NA,NA,8681449
"2745","Bulgaria","BGR",1975,NA,NA,8720706
"2746","Bulgaria","BGR",1976,NA,NA,8754869
"2747","Bulgaria","BGR",1977,NA,NA,8784175
"2748","Bulgaria","BGR",1978,NA,NA,8810299
"2749","Bulgaria","BGR",1979,NA,NA,8835614
"2750","Bulgaria","BGR",1980,NA,NA,8861536
"2751","Bulgaria","BGR",1981,NA,NA,8888449
"2752","Bulgaria","BGR",1982,NA,NA,8914880
"2753","Bulgaria","BGR",1983,NA,NA,8938068
"2754","Bulgaria","BGR",1984,NA,NA,8954236
"2755","Bulgaria","BGR",1985,NA,NA,8960417
"2756","Bulgaria","BGR",1986,NA,NA,8956687
"2757","Bulgaria","BGR",1987,NA,NA,8943245
"2758","Bulgaria","BGR",1988,NA,NA,8917563
"2759","Bulgaria","BGR",1989,NA,NA,8876627
"2760","Bulgaria","BGR",1990,NA,NA,8818915
"2761","Bulgaria","BGR",1991,NA,NA,8743034
"2762","Bulgaria","BGR",1992,NA,NA,8651284
"2763","Bulgaria","BGR",1993,NA,NA,8550495
"2764","Bulgaria","BGR",1994,NA,NA,8449971
"2765","Bulgaria","BGR",1995,NA,NA,8356624
"2766","Bulgaria","BGR",1996,NA,NA,8273011
"2767","Bulgaria","BGR",1997,NA,NA,8198008
"2768","Bulgaria","BGR",1998,NA,NA,8130284
"2769","Bulgaria","BGR",1999,NA,NA,8067041
"2770","Bulgaria","BGR",2000,NA,NA,8006158
"2771","Bulgaria","BGR",2001,NA,NA,7947761
"2772","Bulgaria","BGR",2002,NA,NA,7892666
"2773","Bulgaria","BGR",2003,NA,NA,7840117
"2774","Bulgaria","BGR",2004,NA,NA,7789180
"2775","Bulgaria","BGR",2005,NA,NA,7739115
"2776","Bulgaria","BGR",2006,NA,NA,7689520
"2777","Bulgaria","BGR",2007,NA,NA,7640283
"2778","Bulgaria","BGR",2008,NA,NA,7591322
"2779","Bulgaria","BGR",2009,NA,NA,7542674
"2780","Bulgaria","BGR",2010,18739,1002695,7494332
"2781","Bulgaria","BGR",2011,NA,NA,7446135
"2782","Bulgaria","BGR",2012,NA,NA,7397873
"2783","Bulgaria","BGR",2013,NA,NA,7349462
"2784","Burkina Faso","BFA",1800,NA,NA,1665421
"2785","Burkina Faso","BFA",1820,NA,NA,1665421
"2786","Burkina Faso","BFA",1950,NA,NA,4284459
"2787","Burkina Faso","BFA",1951,NA,NA,4326475
"2788","Burkina Faso","BFA",1952,NA,NA,4371948
"2789","Burkina Faso","BFA",1953,NA,NA,4421583
"2790","Burkina Faso","BFA",1954,NA,NA,4475785
"2791","Burkina Faso","BFA",1955,NA,NA,4534650
"2792","Burkina Faso","BFA",1956,NA,NA,4597951
"2793","Burkina Faso","BFA",1957,NA,NA,4665157
"2794","Burkina Faso","BFA",1958,NA,NA,4735491
"2795","Burkina Faso","BFA",1959,NA,NA,4808018
"2796","Burkina Faso","BFA",1960,NA,NA,4881947
"2797","Burkina Faso","BFA",1961,NA,NA,4956921
"2798","Burkina Faso","BFA",1962,NA,NA,5033296
"2799","Burkina Faso","BFA",1963,NA,NA,5112252
"2800","Burkina Faso","BFA",1964,NA,NA,5195464
"2801","Burkina Faso","BFA",1965,NA,NA,5284154
"2802","Burkina Faso","BFA",1966,NA,NA,5378861
"2803","Burkina Faso","BFA",1967,NA,NA,5479285
"2804","Burkina Faso","BFA",1968,NA,NA,5584807
"2805","Burkina Faso","BFA",1969,NA,NA,5694428
"2806","Burkina Faso","BFA",1970,NA,NA,5807492
"2807","Burkina Faso","BFA",1971,NA,NA,5923949
"2808","Burkina Faso","BFA",1972,NA,NA,6044303
"2809","Burkina Faso","BFA",1973,NA,NA,6169133
"2810","Burkina Faso","BFA",1974,NA,NA,6299238
"2811","Burkina Faso","BFA",1975,NA,NA,6435274
"2812","Burkina Faso","BFA",1976,NA,NA,6577502
"2813","Burkina Faso","BFA",1977,NA,NA,6726016
"2814","Burkina Faso","BFA",1978,NA,NA,6881106
"2815","Burkina Faso","BFA",1979,NA,NA,7043049
"2816","Burkina Faso","BFA",1980,NA,NA,7212088
"2817","Burkina Faso","BFA",1981,NA,NA,7388473
