station_id,external_id,name,short_name,lat,lon,rental_methods,capacity,electric_bike_surcharge_waiver,is_charging,eightd_has_key_dispenser,eightd_station_services,has_kiosk
151,0b11945c-08f3-11e7-a1cb-3863bb33a4e4,Parthenais / du Mont-Royal,6151,45.53640396516409,-73.57141345739365,"['CREDITCARD', 'KEY']",23,False,False,False,,True
152,0b1195c7-08f3-11e7-a1cb-3863bb33a4e4,Bordeaux / Mont-Royal,6152,45.534583643143264,-73.57315957546234,"['CREDITCARD', 'KEY']",23,False,False,False,,True
153,0b119728-08f3-11e7-a1cb-3863bb33a4e4,Marie-Anne / Papineau,6153,45.53198492626314,-73.57222616672516,"['CREDITCARD', 'KEY']",23,False,False,False,,True
154,0b1198eb-08f3-11e7-a1cb-3863bb33a4e4,Marquette / du Mont-Royal,6154,45.53229,-73.57544,"['CREDITCARD', 'KEY']",19,False,False,False,,True
155,0b119a5f-08f3-11e7-a1cb-3863bb33a4e4,de Lanaudière / du Mont-Royal,6155,45.53022106537559,-73.57699647545813,"['CREDITCARD', 'KEY']",27,False,False,False,,True
156,0b119c87-08f3-11e7-a1cb-3863bb33a4e4,de la Roche / Marie-Anne,6156,45.52766001533137,-73.57612399398931,"['CREDITCARD', 'KEY']",19,False,False,False,,True
157,0b119e07-08f3-11e7-a1cb-3863bb33a4e4,de Brébeuf / du Mont-Royal,6157,45.52927839879717,-73.57792854309082,"['CREDITCARD', 'KEY']",27,False,False,False,,True
158,0b119f9b-08f3-11e7-a1cb-3863bb33a4e4,de Brébeuf / Gilford,6158,45.530952034513255,-73.58158497154362,"['CREDITCARD', 'KEY']",19,False,False,False,,True
159,0b11a121-08f3-11e7-a1cb-3863bb33a4e4,Ann / Wellington,6159,45.49462764515684,-73.55674982070923,"['CREDITCARD', 'KEY']",19,False,False,False,,True
160,0b11a316-08f3-11e7-a1cb-3863bb33a4e4,Garnier / St-Joseph,6160,45.5330129192707,-73.58128666877745,"['CREDITCARD', 'KEY']",23,False,False,False,,True
161,0b11a4af-08f3-11e7-a1cb-3863bb33a4e4,Cartier / St-Joseph,6161,45.53582823686429,-73.57869029045105,"['CREDITCARD', 'KEY']",19,False,False,False,,True
162,0b11a62f-08f3-11e7-a1cb-3863bb33a4e4,St-Dominique / de Bellechasse,6162,45.52952466565309,-73.60488876700401,"['CREDITCARD', 'KEY']",31,False,False,False,,True
163,0b11a7b6-08f3-11e7-a1cb-3863bb33a4e4,Marquette / Laurier,6163,45.53543,-73.5822,"['CREDITCARD', 'KEY']",27,False,False,False,,True
164,0b11a928-08f3-11e7-a1cb-3863bb33a4e4,de Lanaudière / Laurier,6164,45.5333136054992,-73.58373686671257,"['CREDITCARD', 'KEY']",19,False,False,False,,True
165,0b11aa95-08f3-11e7-a1cb-3863bb33a4e4,Laurier / de Brébeuf,6165,45.532513956311426,-73.58481109142303,"['CREDITCARD', 'KEY']",23,False,False,False,,True
166,0b11ac01-08f3-11e7-a1cb-3863bb33a4e4,Gerry-Boulet / St-Grégoire,6166,45.53383521794791,-73.58928233385086,"['CREDITCARD', 'KEY']",23,False,False,False,,True
167,0b11ad6b-08f3-11e7-a1cb-3863bb33a4e4,Garnier / St-Grégoire,6167,45.5358215436799,-73.58710169792175,"['CREDITCARD', 'KEY']",27,False,False,False,,True
168,0b11aefa-08f3-11e7-a1cb-3863bb33a4e4,Marmier / St-Denis,6168,45.530846300478125,-73.59832721208477,"['CREDITCARD', 'KEY']",27,False,False,False,,True
169,0b11b06e-08f3-11e7-a1cb-3863bb33a4e4,Boyer / du Mont-Royal,6169,45.527432126380575,-73.57991673052311,"['CREDITCARD', 'KEY']",18,False,False,False,,True
170,0b11b1dc-08f3-11e7-a1cb-3863bb33a4e4,de Mentana / Laurier,6170,45.53045006508681,-73.58763813972473,"['CREDITCARD', 'KEY']",23,False,False,False,,True
171,0b11b34d-08f3-11e7-a1cb-3863bb33a4e4,Wolfe / Robin,6171,45.51958082831579,-73.5601159930229,"['CREDITCARD', 'KEY']",23,False,False,False,,True
173,0b11b660-08f3-11e7-a1cb-3863bb33a4e4,Berri / Cherrier,6173,45.519266156911335,-73.5692971944809,"['CREDITCARD', 'KEY']",39,False,False,False,,True
174,0b11b7e0-08f3-11e7-a1cb-3863bb33a4e4,Roy / St-Denis,6174,45.51908,-73.5727,"['CREDITCARD', 'KEY']",23,False,False,False,,True
175,0b11b958-08f3-11e7-a1cb-3863bb33a4e4,St-André / Cherrier,6175,45.52051578783967,-73.567695915699,"['CREDITCARD', 'KEY']",31,False,False,False,,True
176,0b11bac8-08f3-11e7-a1cb-3863bb33a4e4,du Parc-Lafontaine / Rachel,6176,45.52551168509886,-73.57424452900887,"['CREDITCARD', 'KEY']",19,False,False,False,,True
177,0b11bc2e-08f3-11e7-a1cb-3863bb33a4e4,St-Hubert / Duluth,6177,45.522425652788634,-73.57418417930603,"['CREDITCARD', 'KEY']",23,False,False,False,,True
178,0b11bd99-08f3-11e7-a1cb-3863bb33a4e4,Rivard / Rachel,6178,45.5222776,-73.5775906,"['CREDITCARD', 'KEY']",15,False,False,False,,True
179,0b11bf22-08f3-11e7-a1cb-3863bb33a4e4,Duluth  / St-Denis,6179,45.52080238036152,-73.575798869133,"['CREDITCARD', 'KEY']",23,False,False,False,,True
180,0b11c18a-08f3-11e7-a1cb-3863bb33a4e4,des Soeurs-Grises / Marguerite d'Youville,6180,45.498846367453694,-73.55462982326571,"['CREDITCARD', 'KEY']",39,False,False,False,,True
181,0b11c320-08f3-11e7-a1cb-3863bb33a4e4,Clark / Rachel,6181,45.5173538,-73.58212888,"['CREDITCARD', 'KEY']",31,False,False,False,,True
182,0b11c48f-08f3-11e7-a1cb-3863bb33a4e4,de Bullion / du Mont-Royal,6182,45.52141314643908,-73.58498811721802,"['CREDITCARD', 'KEY']",15,False,False,False,,True
183,0b11c5fc-08f3-11e7-a1cb-3863bb33a4e4,Laval / du Mont-Royal,6183,45.5223645775784,-73.58414590358734,"['CREDITCARD', 'KEY']",19,False,False,False,,True
184,0b11c779-08f3-11e7-a1cb-3863bb33a4e4,Métro Mont-Royal (Rivard / du Mont-Royal),6184,45.524673,-73.58255,"['CREDITCARD', 'KEY']",39,False,False,False,,True
185,0b11c8fa-08f3-11e7-a1cb-3863bb33a4e4,des Érables / Bélanger,6185,45.54912085535069,-73.60087350010872,"['CREDITCARD', 'KEY']",15,False,False,False,,True
186,0b11ca72-08f3-11e7-a1cb-3863bb33a4e4,St-Hubert / Laurier,6186,45.52895039362793,-73.587866127491,"['CREDITCARD', 'KEY']",15,False,False,False,,True
187,0b11cbe1-08f3-11e7-a1cb-3863bb33a4e4,Resther / du Mont-Royal,6187,45.52562819123256,-73.58177483081818,"['CREDITCARD', 'KEY']",23,False,False,False,,True
188,0b11cd56-08f3-11e7-a1cb-3863bb33a4e4,de Mentana / Marie-Anne,6188,45.526026565221414,-73.57785880565643,"['CREDITCARD', 'KEY']",19,False,False,False,,True
189,0b11ced7-08f3-11e7-a1cb-3863bb33a4e4,Chabot / Villeray,6189,45.552289376429215,-73.61300647258759,"['CREDITCARD', 'KEY']",15,False,False,False,,True
190,0b11d04c-08f3-11e7-a1cb-3863bb33a4e4,Pontiac / Gilford,6190,45.527009334270645,-73.58576595783234,"['CREDITCARD', 'KEY']",23,False,False,False,,True
191,0b11d1b6-08f3-11e7-a1cb-3863bb33a4e4,St-Zotique / Clark,6191,45.53140956373919,-73.61271411180496,"['CREDITCARD', 'KEY']",11,False,False,False,,True
192,0b11d31d-08f3-11e7-a1cb-3863bb33a4e4,Boucher / St-Denis,6192,45.528150161032585,-73.59169363975525,"['CREDITCARD', 'KEY']",23,False,False,False,,True
193,0b11d48b-08f3-11e7-a1cb-3863bb33a4e4,de l'Esplanade / Fairmount,6193,45.521495731487576,-73.5968267172575,"['CREDITCARD', 'KEY']",15,False,False,False,,True
194,0b11d60b-08f3-11e7-a1cb-3863bb33a4e4,de Gaspé / Fairmount,6094,45.52557815939422,-73.59285570681095,"['CREDITCARD', 'KEY']",23,False,False,False,,True
195,0b11d77c-08f3-11e7-a1cb-3863bb33a4e4,de Bullion / St-Joseph,6195,45.52404631813311,-73.59015061847458,"['CREDITCARD', 'KEY']",31,False,False,False,,True
196,0b11d8f6-08f3-11e7-a1cb-3863bb33a4e4,Villeneuve / St-Laurent,6196,45.52142922483992,-73.58953826151264,"['CREDITCARD', 'KEY']",23,False,False,False,,True
197,0b11da63-08f3-11e7-a1cb-3863bb33a4e4,de Bordeaux / Masson,6197,45.53898439552301,-73.5824453830719,"['CREDITCARD', 'KEY']",19,False,False,False,,True
198,0b11dbd1-08f3-11e7-a1cb-3863bb33a4e4,Hélène-Baillargeon / St-Denis,6198,45.52974,-73.59527,"['CREDITCARD', 'KEY']",23,False,False,False,,True
199,0b11dd51-08f3-11e7-a1cb-3863bb33a4e4,Clark / St-Viateur,6199,45.5251943015533,-73.59935637563467,"['CREDITCARD', 'KEY']",15,False,False,False,,True
200,0b11dec0-08f3-11e7-a1cb-3863bb33a4e4,Maguire / St-Laurent,6200,45.524628485592636,-73.5958108305931,"['CREDITCARD', 'KEY']",23,False,False,False,,True
201,0b11dfdd-08f3-11e7-a1cb-3863bb33a4e4,de l'Hôtel-de-Ville / Villeneuve,6201,45.52348082760688,-73.58732756238169,"['CREDITCARD', 'KEY']",23,False,False,False,,True
202,0b12034a-08f3-11e7-a1cb-3863bb33a4e4,Aylmer / Sherbrooke,6203,45.50629456823703,-73.57282698154448,"['CREDITCARD', 'KEY']",27,False,False,False,,True
203,0b1204af-08f3-11e7-a1cb-3863bb33a4e4,Milton / du Parc,6205,45.50936142835129,-73.57386365532875,"['CREDITCARD', 'KEY']",23,False,False,False,,True
204,0b1205e1-08f3-11e7-a1cb-3863bb33a4e4,Prince-Arthur / du Parc,6206,45.51059,-73.57547,"['CREDITCARD', 'KEY']",23,False,False,False,,True
205,0b1206fe-08f3-11e7-a1cb-3863bb33a4e4,Ste-Famille / des Pins,6207,45.51283174510449,-73.57688784599304,"['CREDITCARD', 'KEY']",11,False,False,False,,True
206,0b120816-08f3-11e7-a1cb-3863bb33a4e4,Hutchison / des Pins,6208,45.51069,-73.57805,"['CREDITCARD', 'KEY']",23,False,False,False,,True
207,0b12092a-08f3-11e7-a1cb-3863bb33a4e4,Milton / Clark,6209,45.512640029999396,-73.57060074806213,"['CREDITCARD', 'KEY']",27,False,False,False,,True
208,0b120a4a-08f3-11e7-a1cb-3863bb33a4e4,Métro Sauvé (Berri / Sauvé),6210,45.550692068419764,-73.65636706352234,"['CREDITCARD', 'KEY']",26,False,False,False,,True
209,0b120b73-08f3-11e7-a1cb-3863bb33a4e4,Roy / St-Laurent,6211,45.51552884427053,-73.5758525133133,"['CREDITCARD', 'KEY']",23,False,False,False,,True
210,0b120c8a-08f3-11e7-a1cb-3863bb33a4e4,Duluth / de l'Esplanade,6212,45.51509198406273,-73.58114182949066,"['CREDITCARD', 'KEY']",23,False,False,False,,True
211,0b120d99-08f3-11e7-a1cb-3863bb33a4e4,Duluth / St-Laurent,6213,45.516906476407094,-73.57950568199158,"['CREDITCARD', 'KEY']",15,False,False,False,,True
212,0b120eaa-08f3-11e7-a1cb-3863bb33a4e4,Square St-Louis (du Square St-Louis / Laval),6214,45.516090801970655,-73.5701286792755,"['CREDITCARD', 'KEY']",31,False,False,False,,True
213,0b120fbf-08f3-11e7-a1cb-3863bb33a4e4,Metcalfe / St-Catherine,6215,45.50083231626815,-73.57245951890945,"['CREDITCARD', 'KEY']",43,False,False,False,,True
214,0b1210e1-08f3-11e7-a1cb-3863bb33a4e4,Parc Jeanne-Mance (monument à sir George-Étienne Cartier),6216,45.514866433022796,-73.58475860237377,"['CREDITCARD', 'KEY']",43,False,False,False,,True
215,0b1211fb-08f3-11e7-a1cb-3863bb33a4e4,Vallières / St-Laurent,6217,45.518967223320054,-73.5836161673069,"['CREDITCARD', 'KEY']",23,False,False,False,,True
216,0b12130a-08f3-11e7-a1cb-3863bb33a4e4,de l'Hôtel-de-Ville / Roy,6219,45.51733075399989,-73.57449866831303,"['CREDITCARD', 'KEY']",19,False,False,False,,True
217,0b12141b-08f3-11e7-a1cb-3863bb33a4e4,Laval / Duluth,6220,45.51922631024093,-73.57718793155072,"['CREDITCARD', 'KEY']",27,False,False,False,,True
218,0b121524-08f3-11e7-a1cb-3863bb33a4e4,du Mont-Royal / Clark,6221,45.51941,-73.58685,"['CREDITCARD', 'KEY']",27,False,False,False,,True
219,0b12164d-08f3-11e7-a1cb-3863bb33a4e4,de l'Esplanade / du Mont-Royal,6222,45.51825290855221,-73.5883381962776,"['CREDITCARD', 'KEY']",23,False,False,False,,True
220,0b12176d-08f3-11e7-a1cb-3863bb33a4e4,Parc Jeanne-Mance (du Mont-Royal / du Parc),6223,45.51689731423111,-73.58910799026489,"['CREDITCARD', 'KEY']",33,False,False,False,,True
221,0b121880-08f3-11e7-a1cb-3863bb33a4e4,Villeneuve / du Parc,6224,45.51829,-73.59235,"['CREDITCARD', 'KEY']",15,False,False,False,,True
222,0b121993-08f3-11e7-a1cb-3863bb33a4e4,Villeneuve / St-Urbain,6225,45.520188,-73.590559,"['CREDITCARD', 'KEY']",19,False,False,False,,True
223,0b121aa3-08f3-11e7-a1cb-3863bb33a4e4,Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),6226,45.575707,-73.561562,"['CREDITCARD', 'KEY']",31,False,False,False,,True
224,0b121bcd-08f3-11e7-a1cb-3863bb33a4e4,Jeanne-Mance / Laurier,6227,45.52027633320609,-73.59497621666378,"['CREDITCARD', 'KEY']",23,False,False,False,,True
225,0b121ce9-08f3-11e7-a1cb-3863bb33a4e4,St-Dominique / du Mont-Royal,6229,45.52055948154798,-73.58582027256489,"['CREDITCARD', 'KEY']",19,False,False,False,,True
226,0b121dff-08f3-11e7-a1cb-3863bb33a4e4,Waverly / St-Viateur,6230,45.5238561444472,-73.60012650489807,"['CREDITCARD', 'KEY']",19,False,False,False,,True
227,0b121f07-08f3-11e7-a1cb-3863bb33a4e4,Jeanne-Mance / St-Viateur,6231,45.523026476635074,-73.60184043645859,"['CREDITCARD', 'KEY']",23,False,False,False,,True
228,0b122017-08f3-11e7-a1cb-3863bb33a4e4,Bernard / St-Urbain,6234,45.52626688601944,-73.60319092869759,"['CREDITCARD', 'KEY']",19,False,False,False,,True
229,0b12214a-08f3-11e7-a1cb-3863bb33a4e4,St-Dominique / St-Viateur,6235,45.52655700191558,-73.5982757806778,"['CREDITCARD', 'KEY']",31,False,False,False,,True
230,0b122287-08f3-11e7-a1cb-3863bb33a4e4,Laurier / de Bordeaux,6236,45.53727946481992,-73.5791677236557,"['CREDITCARD', 'KEY']",19,False,False,False,,True
232,0b1224c3-08f3-11e7-a1cb-3863bb33a4e4,Gilford / de Lanaudière,6237,45.53200800170645,-73.58044445514679,"['CREDITCARD', 'KEY']",15,False,False,False,,True
233,0b1225d9-08f3-11e7-a1cb-3863bb33a4e4,St-Dominique / Napoléon,6903,45.51666442219882,-73.57722043991089,"['CREDITCARD', 'KEY']",23,False,False,False,,True
234,0b1226f9-08f3-11e7-a1cb-3863bb33a4e4,de Bordeaux / Jean-Talon,6924,45.54975479298636,-73.60556602478027,"['CREDITCARD', 'KEY']",15,False,False,False,,True
236,0b122929-08f3-11e7-a1cb-3863bb33a4e4,Parc Kent (de Kent / Hudson),6240,45.5057209331225,-73.62945914268494,"['CREDITCARD', 'KEY']",27,False,False,False,,True
237,0b122a41-08f3-11e7-a1cb-3863bb33a4e4,Querbes / Laurier,6241,45.51753998795678,-73.59783187508583,"['CREDITCARD', 'KEY']",15,False,False,False,,True
239,0b12331d-08f3-11e7-a1cb-3863bb33a4e4,Bloomfield / Bernard,6243,45.520545179997015,-73.60820215362764,"['CREDITCARD', 'KEY']",23,False,False,False,,True
241,0b1235a6-08f3-11e7-a1cb-3863bb33a4e4,Bloomfield / Van Horne,6245,45.522745298216094,-73.61328139901161,"['CREDITCARD', 'KEY']",23,False,False,False,,True
242,0b1236ca-08f3-11e7-a1cb-3863bb33a4e4,St-Cyril / Wiseman,6246,45.52085479492202,-73.61573964357376,"['CREDITCARD', 'KEY']",23,False,False,False,,True
243,0b1237e6-08f3-11e7-a1cb-3863bb33a4e4,St-Dominique / St-Zotique,6247,45.53226461018495,-73.6110632121563,"['CREDITCARD', 'KEY']",31,False,False,False,,True
244,0b1238fe-08f3-11e7-a1cb-3863bb33a4e4,St-Dominique / Rachel,6248,45.518593,-73.581566,"['CREDITCARD', 'KEY']",23,False,False,False,,True
245,0b123a23-08f3-11e7-a1cb-3863bb33a4e4,Bélanger / St-Denis,6249,45.53696,-73.61199,"['CREDITCARD', 'KEY']",23,False,False,False,,True
246,0b123b3e-08f3-11e7-a1cb-3863bb33a4e4,Marché Jean-Talon (Henri-Julien / Jean-Talon),6250,45.53678525128436,-73.6148879583925,"['CREDITCARD', 'KEY']",23,False,False,False,,True
247,0b124281-08f3-11e7-a1cb-3863bb33a4e4,de Gaspé / Dante,6251,45.53429782539273,-73.61217230558395,"['CREDITCARD', 'KEY']",23,False,False,False,,True
248,0b1243b5-08f3-11e7-a1cb-3863bb33a4e4,Mozart / St-Laurent,6252,45.53319050274838,-73.61546069383621,"['CREDITCARD', 'KEY']",15,False,False,False,,True
249,0b1245b9-08f3-11e7-a1cb-3863bb33a4e4,Métro Jean-Talon (Berri / Jean-Talon),6253,45.53900036432657,-73.6142510175705,"['CREDITCARD', 'KEY']",19,False,False,False,,True
250,0b1246fa-08f3-11e7-a1cb-3863bb33a4e4,Boyer / Bélanger,6254,45.54006,-73.60897,"['CREDITCARD', 'KEY']",23,False,False,False,,True
251,0b124818-08f3-11e7-a1cb-3863bb33a4e4,Boyer / St-Zotique,6255,45.53848,-73.60556,"['CREDITCARD', 'KEY']",19,False,False,False,,True
253,0b12737b-08f3-11e7-a1cb-3863bb33a4e4,de St-Vallier / St-Zotique,6257,45.536434338630336,-73.60783427975548,"['CREDITCARD', 'KEY']",19,False,False,False,,True
254,0b127e6d-08f3-11e7-a1cb-3863bb33a4e4,Parc Père-Marquette (Chambord / Rosemont),6258,45.537087833013324,-73.59321847558022,"['CREDITCARD', 'KEY']",39,False,False,False,,True
255,0b128037-08f3-11e7-a1cb-3863bb33a4e4,des Érables / Dandurand,6259,45.541331760976774,-73.58387768268585,"['CREDITCARD', 'KEY']",15,False,False,False,,True
256,0b12a453-08f3-11e7-a1cb-3863bb33a4e4,Cartier / Dandurand,6260,45.53923559055867,-73.58594566583633,"['CREDITCARD', 'KEY']",23,False,False,False,,True
257,0b12a5db-08f3-11e7-a1cb-3863bb33a4e4,Louis-Hémon / Rosemont,6261,45.54433850465683,-73.58794391155243,"['CREDITCARD', 'KEY']",19,False,False,False,,True
258,0b12a710-08f3-11e7-a1cb-3863bb33a4e4,de la Roche /  de Bellechasse,6262,45.53718135927993,-73.59750330448149,"['CREDITCARD', 'KEY']",15,False,False,False,,True
259,0b12a953-08f3-11e7-a1cb-3863bb33a4e4,de Hampton / de Monkland,6263,45.47117930747152,-73.6270022392273,"['CREDITCARD', 'KEY']",15,False,False,False,,True
260,0b12b053-08f3-11e7-a1cb-3863bb33a4e4,Chabot / de Bellechasse,6264,45.5425697477813,-73.59214425086974,"['CREDITCARD', 'KEY']",15,False,False,False,,True
261,0b12b18b-08f3-11e7-a1cb-3863bb33a4e4,des Érables / Laurier,6265,45.53857413661824,-73.57773005962372,"['CREDITCARD', 'KEY']",15,False,False,False,,True
262,0b12b2a7-08f3-11e7-a1cb-3863bb33a4e4,Louis-Hébert / de Bellechasse,6266,45.546661109634606,-73.58868420124054,"['CREDITCARD', 'KEY']",27,False,False,False,,True
263,0b12b3bf-08f3-11e7-a1cb-3863bb33a4e4,Chabot / Beaubien,6267,45.544375546398065,-73.59564453363419,"['CREDITCARD', 'KEY']",15,False,False,False,,True
264,0b12b4d7-08f3-11e7-a1cb-3863bb33a4e4,Chambord / Beaubien,6268,45.539900246044354,-73.59936207532883,"['CREDITCARD', 'KEY']",15,False,False,False,,True
265,0b12ba05-08f3-11e7-a1cb-3863bb33a4e4,Wurtele / de Rouen,6269,45.537627813487596,-73.5533943772316,"['CREDITCARD', 'KEY']",15,False,False,False,,True
266,0b12bb31-08f3-11e7-a1cb-3863bb33a4e4,Fabre / St-Zotique,6270,45.543653916207866,-73.60126135876271,"['CREDITCARD', 'KEY']",19,False,False,False,,True
267,0b12bc3e-08f3-11e7-a1cb-3863bb33a4e4,Place du Village (St-Jean-Baptiste / Notre-Dame),6271,45.640002860465096,-73.49011301994324,"['CREDITCARD', 'KEY']",15,False,False,False,,True
268,0b12bd4f-08f3-11e7-a1cb-3863bb33a4e4,de Bordeaux / St-Zotique,6272,45.546539011777845,-73.59866470098495,"['CREDITCARD', 'KEY']",19,False,False,False,,True
269,0b12d1d7-08f3-11e7-a1cb-3863bb33a4e4,Cartier / Bélanger,6273,45.546779039476185,-73.60281676054001,"['CREDITCARD', 'KEY']",23,False,False,False,,True
270,0b12dba6-08f3-11e7-a1cb-3863bb33a4e4,Christophe-Colomb / St-Joseph,6274,45.53036486555959,-73.58439266681671,"['CREDITCARD', 'KEY']",19,False,False,False,,True
271,0b12ddaa-08f3-11e7-a1cb-3863bb33a4e4,Chambord / de Castelnau,6275,45.545369233087456,-73.61176248650736,"['CREDITCARD', 'KEY']",15,False,False,False,,True
272,0b12df39-08f3-11e7-a1cb-3863bb33a4e4,de la Roche / Bélanger,6276,45.541669595766315,-73.60760450363159,"['CREDITCARD', 'KEY']",23,False,False,False,,True
273,0b12e0b4-08f3-11e7-a1cb-3863bb33a4e4,Louis-Hébert / St-Zotique,6278,45.55001,-73.59576,"['CREDITCARD', 'KEY']",15,False,False,False,,True
274,0b12e8f4-08f3-11e7-a1cb-3863bb33a4e4,Louis-Hébert / Bélanger,6279,45.55158518908433,-73.59916493296623,"['CREDITCARD', 'KEY']",19,False,False,False,,True
275,0b12ea9e-08f3-11e7-a1cb-3863bb33a4e4,Fabre / Beaubien,6904,45.541899331528164,-73.59758377075194,"['CREDITCARD', 'KEY']",19,False,False,False,,True
276,0b12ec0c-08f3-11e7-a1cb-3863bb33a4e4,Fullum / Holt,6905,45.54391953154915,-73.58424894533528,"['CREDITCARD', 'KEY']",26,False,False,False,,True
277,0b12f18a-08f3-11e7-a1cb-3863bb33a4e4,Métro Rosemont (de St-Vallier / Rosemont),6906,45.531921043052655,-73.59804779291153,"['CREDITCARD', 'KEY']",19,False,False,False,,True
278,0b12f313-08f3-11e7-a1cb-3863bb33a4e4,Boyer / Rosemont,6907,45.53409866804061,-73.59553456306458,"['CREDITCARD', 'KEY']",31,False,False,False,,True
279,0b12f598-08f3-11e7-a1cb-3863bb33a4e4,de Bellechasse / de St-Vallier,6908,45.53341043363302,-73.60112428665161,"['CREDITCARD', 'KEY']",15,False,False,False,,True
280,0b12fca5-08f3-11e7-a1cb-3863bb33a4e4,Augustin-Cantin / Shearer,6921,45.48390169543355,-73.56363236904144,"['CREDITCARD', 'KEY']",31,False,False,False,,True
281,0b12fe33-08f3-11e7-a1cb-3863bb33a4e4,Marie-Anne / St-Hubert,6926,45.5246829812827,-73.5788968205452,"['CREDITCARD', 'KEY']",19,False,False,False,,True
282,0b1303b8-08f3-11e7-a1cb-3863bb33a4e4,Édouard-Montpetit / de Stirling,6927,45.50723,-73.615085,"['CREDITCARD', 'KEY']",19,False,False,False,,True
283,0b130533-08f3-11e7-a1cb-3863bb33a4e4,McKenna / Édouard-Montpetit,6928,45.50116506773693,-73.62054750323296,"['CREDITCARD', 'KEY']",23,False,False,False,,True
284,0b130cda-08f3-11e7-a1cb-3863bb33a4e4,Waverly / Van Horne,6228,45.527363,-73.607723,"['CREDITCARD', 'KEY']",15,False,False,False,,True
285,0b130e78-08f3-11e7-a1cb-3863bb33a4e4,Hutchison / Van Horne,6232,45.52497706918177,-73.6106863617897,"['CREDITCARD', 'KEY']",19,False,False,False,,True
286,0b1313e0-08f3-11e7-a1cb-3863bb33a4e4,Bernard / Jeanne-Mance,6233,45.52428310031213,-73.6049484461546,"['CREDITCARD', 'KEY']",27,False,False,False,,True
287,0b131556-08f3-11e7-a1cb-3863bb33a4e4,Basile-Routhier / Chabanel,6917,45.549868431421636,-73.64765658974648,"['CREDITCARD', 'KEY']",15,False,False,False,,True
288,0b131aab-08f3-11e7-a1cb-3863bb33a4e4,Bibliothèque et Complexe aquatique Rosemont (9e avenue / Rosemont),6919,45.5520234093726,-73.58171837870032,"['CREDITCARD', 'KEY']",15,False,False,False,,True
289,0b132264-08f3-11e7-a1cb-3863bb33a4e4,Boyer / Beaubien,6910,45.537041,-73.602026,"['CREDITCARD', 'KEY']",23,False,False,False,,True
290,0b1327e4-08f3-11e7-a1cb-3863bb33a4e4,des Bassins / du Séminaire,6086,45.49047561880464,-73.56022328138351,"['CREDITCARD', 'KEY']",31,False,False,False,,True
291,0b132d5a-08f3-11e7-a1cb-3863bb33a4e4,Notre-Dame / de la Montagne,6087,45.49302901258371,-73.56481790542603,"['CREDITCARD', 'KEY']",27,False,False,False,,True
292,0b1332b8-08f3-11e7-a1cb-3863bb33a4e4,Guy / Notre-Dame,6088,45.48998450498787,-73.56710570398717,"['CREDITCARD', 'KEY']",27,False,False,False,,True
293,0b133810-08f3-11e7-a1cb-3863bb33a4e4,Louis-Hébert / Beaubien,6277,45.5481863712796,-73.592010140419,"['CREDITCARD', 'KEY']",19,False,False,False,,True
294,0b13441f-08f3-11e7-a1cb-3863bb33a4e4,St-Dominique / Laurier,6280,45.52361490311454,-73.59245739877223,"['CREDITCARD', 'KEY']",23,False,False,False,,True
297,0b13704c-08f3-11e7-a1cb-3863bb33a4e4,Métro Charlevoix (Centre / Charlevoix),10002,45.478346880342265,-73.5696920567716,"['CREDITCARD', 'KEY']",23,False,False,False,,True
301,0b13760f-08f3-11e7-a1cb-3863bb33a4e4,des Seigneurs / Notre-Dame,6401,45.48772278774177,-73.5690826177597,"['CREDITCARD', 'KEY']",22,False,False,False,,True
302,0b1377cc-08f3-11e7-a1cb-3863bb33a4e4,Ste-Émilie / Sir-Georges-Etienne-Cartier,6402,45.472781067977614,-73.5852724313736,"['CREDITCARD', 'KEY']",23,False,False,False,,True
303,0b137906-08f3-11e7-a1cb-3863bb33a4e4,Georges-Vanier / Notre-Dame,6403,45.485047979822774,-73.5719633102417,"['CREDITCARD', 'KEY']",19,False,False,False,,True
304,0b137a21-08f3-11e7-a1cb-3863bb33a4e4,Quesnel / Vinet,6404,45.485889,-73.577514,"['CREDITCARD', 'KEY']",19,False,False,False,,True
305,0b137b3e-08f3-11e7-a1cb-3863bb33a4e4,Duvernay / Charlevoix,6405,45.4820980397155,-73.57487618923187,"['CREDITCARD', 'KEY']",19,False,False,False,,True
306,0b137c76-08f3-11e7-a1cb-3863bb33a4e4,Marché Atwater,6406,45.48020822800015,-73.57759863138199,"['CREDITCARD', 'KEY']",32,False,False,False,,True
307,0b137d98-08f3-11e7-a1cb-3863bb33a4e4,Charlevoix / Lionel-Groulx,6407,45.48392802,-73.57731164,"['CREDITCARD', 'KEY']",23,False,False,False,,True
308,0b137ecc-08f3-11e7-a1cb-3863bb33a4e4,Métro Georges-Vanier (St-Antoine / Canning),6408,45.4891,-73.57656,"['CREDITCARD', 'KEY']",17,False,False,False,,True
309,0b138096-08f3-11e7-a1cb-3863bb33a4e4,Laval / Rachel,6307,45.52017845247635,-73.57942387461662,"['CREDITCARD', 'KEY']",19,False,False,False,,True
311,0b138575-08f3-11e7-a1cb-3863bb33a4e4,4e avenue / de Verdun,6309,45.4568844514464,-73.57260704040527,"['CREDITCARD', 'KEY']",15,False,False,False,,True
